document_id,filename,table_name,field_name,data_type,nullable,description,page
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,DefScale,float,Y,"This is a scale factor, indicating whether a value is scaled. 1 means no scaling, 1000 means the value was scaled by a factor of 1000. The value multiplied by the factor is the ‘true estimate value’, before any adjustments were made. Specific to this particular record.",120
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormStdDev,float,Y,"The standard deviation of all detail estimates included in the summary values, normalized.",120
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormHighEst,float,Y,"The highest detail estimate included in the summary values, normalized value.",120
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormLowEst,float,Y,The lowest detail estimate included in the summary values; normalized value. (LowEst is represented in both standardized and normalized values.),120
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormMeanEst,float,Y,"The mean, or consensus, value of all included detail estimates; normalized value. Database Schema for I/B/E/S Estimates Version2 121",120
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormMedianEst,float,Y,The median value of all non-excluded detail estimates (the NumEsts). (normalized),121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormCurrPermID,int,Y,"Normalized currency permid. This field cross-references with the Code field in the TRECode table for the following descriptions: currency name (CodeType = 6), ISO3 code (CodeType = 7), and ISO numeric code (CodeType = 8).",121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormCurr_Desc,varchar,Y,The description of the normalized currency.,121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormScale,float,Y,"Normalized factor necessary to reach the true estimate value (1 = no scale, 1000 = multiply by 1000).",121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormSplitFactor,float,Y,Adjustment applied to convert the EstValue during normalization due to stock splits (divide).,121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NormCurrAdj,float,Y,Adjustment applied to EstValue during normalization due to currency adjustments (multiply).,121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,MarginPct,float,Y,The current mean value (for one of seven measures) as a percentage of the current mean value for revenue or sales (REV). May be null when the calculated value is 0 or negative. Those seven measures are: • Earnings Before Tax (EBIT) • Earnings Before Interest Taxes and Depreciation (EBITDA) • Net Income (NPROFIT) • Reported Net Profit (NPROFITREP) • Operating Profit (OPROFIT) • Pretax Profit (PPROFIT) • Reported Pretax Profit (PPROFITREP),121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NumIncEsts,int,Y,The number of detail estimates included in the mean and other summary analytics for a given security/ period/ measure – excluded estimates are not counted.,121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,NumEsts,int,Y,"The total number of active estimates submitted by sell-side brokers for a given security/ period/ measure, even if excluded from the mean and other summary analytics.",121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,RegionPermID,int,Y,"PermID for the region. The descriptions are: 110172 = EMEA, 110173 = AMER, 110171 = ASIA.",121
qa_database_schema_ibes_estimates_version_2_v1_8_6_2025_05_29,QA Database Schema - IBES Estimates Version 2 - v1.8.6 (2025-05-29).pdf,vw_IBES2SumPer,Region_Desc,varchar,Y,"Description of the RegionPermID field. Example Use Case: --This query returns the summary estimates for Microsoft 2017-06-30 annual EPS. select aa.id, aa.name, cc.* from vw_SecurityMasterX aa join vw_IBES2Mapping bb on bb.SecCode = aa.seccode and bb.Typ = aa.typ join vw_IBES2SumPer cc on cc.EstPermID = bb.EstPermID and cc.Measure = 9 --EPS and cc.PerType = 4 and cc.PerEndDate = '2017-06-30' where aa.id = 'MSFT' order by cc.EffectiveDate, cc.ExpireDate, cc.ExpireOff Database Schema for I/B/E/S Estimates Version2 Copyright © 2025 London Stock Exchange Group plc and its group of companies (LSEG) and/or its affiliates. All rights reserved. The LSEG content received through this service is the intellectual property of LSEG or its third party suppliers. Republication or redistribution of content provided by LSEG is expressly prohibited without the prior written consent of LSEG, except where permitted by the terms of the relevant LSEG service agreement. Neither LSEG nor its third party suppliers shall be liable for any errors, omissions or delays in content, or for any actions taken in reliance thereon. LSEG and its logo are trademarks of LSEG. For more information visit us at www.LSEG.com.",121
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,ActType,tinyint,No,ActType identifies if an actuals is Reported or Restated. Cross- reference IBESPITCode where CodeType = 5.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,Measure,smallint,No,The attribute or the financial statement item that the value is for. Cross-reference IBESPITCode where CodeType = 2.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,PerType,tinyint,No,PerType is the code for the Periodicity. Cross-reference IBESPITCode where CodeType = 1.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,PerEndDate,date,No,PerEndDate is the day the period ends.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,ActivationDate,datetime,No,ActivationDate is the time the record was added to the I/B/E/S database of record.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,PointDate,date,No,PointDate is the point in time date of the record.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,Value,float,Yes,Value is the amount.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,Currency,varchar(3),Yes,Currency is the currency the broker submitted the value in.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,AnnounceDate,date,Yes,AnnounceDate is the date the record was announced by the source.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,AnnounceTime,time,Yes,AnnounceTime is the time the record was announced by the source on the AnnounceDate.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAct,LicFlag,tinyint,No,LicFlag is the license flag.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,PointDate,date,No,PointDate is the point in time date of the record.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,Shares,float,Yes,Shares are the shares outstanding for the ticker.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,ActEPS4QTR,float,Yes,ACTEPS4QTR is the sum of the last 4 quarterly EPS actual values.,6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,Stability,float,Yes,"Five-year earnings per share stability measures the consistency of earnings per share growth over the past five years. The lower the number, the more uniform growth has been. Combined with earnings growth data, the stability figure provides a multi- dimensional view of earnings growth over the past five years. Earnings stability is calculated as the mean absolute percentage LSEG Quantitative Analytics I/B/E/S PIT 7",6
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,Growth,float,Yes,"The average annualized earnings per share growth for a company over the past five years. The average annualized growth in EPS for the past five years is calculated by measuring the slope of a least squares curve fit to the logarithm of the reported earnings (a log- linear curve) and is expressed as a percent. If quarterly data are available, the line is fit to the last 21 observations (minimum of 11 observations) of rolling four quarter EPS. The resultant slope is multiplied by four and exponentialized to obtain an annualized growth factor. If semi-annual data are available, the curve is fit to the last 11 (minimum of 6) observations of these semi-annual data. The resultant slope is multiplied by two and exponentialized to obtain an annualized growth factor. If only annual observations are available, the curve is fit to the last 6 annual (minimum of 3) observations (5 time periods) and the exponentiated slope is used to represent the growth factor. Zero and negative observations are excluded from the calculations.",7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,Dividend,float,Yes,Dividend is the indicated annual dividend.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,DivExDt,date,Yes,DivExDt is the Dividend ExDate for the last period included in the Dividend.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,CumSplitFactor,float,Yes,CumSplitFactor is the cumulative split factor.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITAncl,LicFlag,tinyint,No,LicFlag is the license flag.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBrokerMap,BrokerCode,int,No,BrokerCode is the code that identifies the broker.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBrokerMap,BrokerID,varchar(8),No,BrokerID is the I/B/E/S outorg_id.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBrokerMap,BrokerName,varchar(40),Yes,BrokerName is the name of the broker.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBrokerMap,LicFlag,tinyint,No,LicFlag is the license flag.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,BrokerCode,int,No,BrokerCode is the code that identifies the broker.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,PointDate,date,No,PointDate is the point in time date of the record.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,EntryDate,date,Yes,EntryDate is the date the record was added to the database of record.,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,EntryTime,time,Yes,EntryTime is the time the record was added to the database of record on the EntryDate. LSEG Quantitative Analytics I/B/E/S PIT 8,7
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,Name,varchar(40),Yes,Name is the name of the broker.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,Status,varchar(3),Yes,Status is the status flag. Cross-reference IBESPITDesc where CodeType = 9.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITBroker,LicFlag,tinyint,No,LicFlag is the license flag.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITCode,CodeType,tinyint,No,"The type of code (e.g., Measure, Period), full list available under CodeType = 0.",8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITCode,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITCode,Description,varchar(65),Yes,Description is the textual description of the Code.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDesc,CodeType,tinyint,No,"The type of code (e.g., Measure, Period), full list available under CodeType = 0.",8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDesc,Code,varchar(21),No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDesc,Description,varchar(65),Yes,Description is the textual description of the Code.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,BrokerCode,int,No,BrokerCode is the code that identifies the broker.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Measure,smallint,No,The attribute or the financial statement item that the value is for. Cross-reference IBESPITCode where CodeType = 2.,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,PerType,tinyint,No,PerType is the code for the Periodicity. Cross-reference IBESPITCode where CodeType = 1. LSEG Quantitative Analytics I/B/E/S PIT 9,8
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,PerEndDate,date,No,PerEndDate is the day the period ends.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,ForecastPer,tinyint,No,ForecastPer is the forecast period of the estimate. Cross-reference IBESPITCode where CodeType = 7.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,ActivationDate,datetime,No,ActivationDate is the time the record was added to the I/B/E/S database of record.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,PointDate,date,No,PointDate is the point in time date of the record.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,AnalystName,varchar(50),Yes,AnalystName is the name of the covering analyst.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,AnalystStartDate,date,Yes,AnalystStartDate is the date the analyst started covering the ticker.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,AnalystStartTime,time,Yes,AnalystStartTime is the time the analyst started covering the ticker on the AnalystStartDate.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Value,float,Yes,Value is the amount.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Currency,varchar(3),Yes,Currency is the currency the broker submitted the value in.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,CompanyCurrency,varchar(3),Yes,CompanyCurrency is the default currency of the ticker.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,AnnounceDate,date,Yes,AnnounceDate is the date the record was announced by the source.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,AnnounceTime,time,Yes,AnnounceTime is the time the record was announced by the source on the AnnounceDate.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,ReviewDate,date,Yes,ReviewDate is the date the estimate was confirmed by the broker.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,ReviewTime,time,Yes,ReviewTime is the time the estimate was confirmed by the broker on the ReviewDate.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Excluded,bit,Yes,Excluded identifies if a detail estimate is excluded from the summary calculations.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Consolidated,varchar(1),Yes,Consolidated identifies if the esitmates are on a consolidated basis.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,Status,varchar(1),Yes,Status is the status flag. Cross-reference IBESPITDesc where CodeType = 5.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,ActionFlag,tinyint,Yes,"ActionFlag identifies records that are a Stop, Deleted or a DeleteStop. Cross-reference IBESPITCode where CodeType = 6.",9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetEst,LicFlag,tinyint,No,LicFlag is the license flag.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,BrokerCode,int,No,BrokerCode is the code that identifies the broker.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,ActivationDate,datetime,No,ActivationDate is the time the record was added to the I/B/E/S database of record.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,PointDate,date,No,PointDate is the point in time date of the record.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,AnalystName,varchar(50),Yes,AnalystName is the name of the covering analyst.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,Value,float,Yes,Value is the amount.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,Horizon,tinyint,Yes,Horizon is the length of time the estimate has been made for.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,Currency,varchar(3),Yes,Currency is the currency the broker submitted the value in.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,CompanyCurrency,varchar(3),Yes,CompanyCurrency is the default currency of the ticker.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,AnnounceDate,date,Yes,AnnounceDate is the date the record was announced by the source.,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,AnnounceTime,time,Yes,AnnounceTime is the time the record was announced by the source on the AnnounceDate. LSEG Quantitative Analytics I/B/E/S PIT 10,9
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,Status,varchar(1),Yes,Status is the status flag. Cross-reference IBESPITDesc where CodeType = 5.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,ActionFlag,tinyint,Yes,"ActionFlag identifies records that are a Stop, Deleted or a DeleteStop. Cross-reference IBESPITCode where CodeType = 6.",10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetPtg,LicFlag,tinyint,No,LicFlag is the license flag.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,BrokerCode,int,No,BrokerCode is the code that identifies the broker.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,ActivationDate,datetime,No,ActivationDate is the time the record was added to the I/B/E/S database of record.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,PointDate,date,No,PointDate is the point in time date of the record.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,AnalystName,varchar(50),Yes,AnalystName is the name of the covering analyst.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,AnalystStartDate,date,Yes,AnalystStartDate is the date the analyst started covering the ticker.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,AnalystStartTime,time,Yes,AnalystStartTime is the time the analyst started covering the ticker on the AnalystStartDate.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,BrokerValue,varchar(6),Yes,BrokerValue is the numeric recommendation from the broker.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,BrokerText,varchar(21),Yes,BrokerText is the textual recommendation from the broker.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,IBESCode,tinyint,Yes,IBESCode is the I/B/E/S standardized numeric for the recommendation.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,IBESText,varchar(21),Yes,IBESText is the I/B/E/S textual recommendation.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,AnnounceDate,date,Yes,AnnounceDate is the date the record was announced by the source.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,AnnounceTime,time,Yes,AnnounceTime is the time the record was announced by the source on the AnnounceDate.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,ReviewDate,date,Yes,ReviewDate is the date the estimate was confirmed by the broker.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,ReviewTime,time,Yes,ReviewTime is the time the estimate was confirmed by the broker on the ReviewDate.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,Status,varchar(1),Yes,Status is the status flag. Cross-reference IBESPITDesc where CodeType = 5.,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,ActionFlag,tinyint,Yes,"ActionFlag identifies records that are a Stop, Deleted or a DeleteStop. Cross-reference IBESPITCode where CodeType = 6.",10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITDetRec,LicFlag,tinyint,No,LicFlag is the license flag. LSEG Quantitative Analytics I/B/E/S PIT 11,10
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,PerType,tinyint,No,PerType is the code for the Periodicity. Cross-reference IBESPITCode where CodeType = 1.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,PerEndDate,date,No,PerEndDate is the day the period ends.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,PointDate,date,No,PointDate is the point in time date of the record.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,ExpRptDate,date,Yes,ExpRptDate is the date the company is expected to report.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,ExpRptTime,time,Yes,ExpRptTime is the time the company is expected to report on the ExpRptDate.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITExpRptDate,LicFlag,tinyint,No,LicFlag is the license flag.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITInfo,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITInfo,IBESTicker,varchar(6),No,IBESTicker is the I/B/E/S ticker.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITInfo,EstPermID,bigint,No,EstPermID is the PermID of the unique entity being forecasted or reported on.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITInfo,LicFlag,tinyint,No,LicFlag is the license flag.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITIssue,Code,int,No,Code is the security code and is the primary link across I/B/E/S Point-In-Time.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITIssue,PointDate,date,No,PointDate is the point in time date of the record.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITIssue,CompanyName,varchar(16),Yes,CompanyName is the name of the company.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITIssue,Ticker,varchar(6),Yes,Ticker is the official exchange ticker symbol.,11
qa_database_schema_ibes_pit_2025_07_17,QA Database Schema - IBES PIT (2025-07-17).pdf,IBESPITIssue,HomeMktCode,varchar(8),Yes,HomeMktCode is the home market code for the instrument.,11
