document_id,filename,table_name,title_or_description,update_cycle,adjusted,indexes_raw,first_page,last_page
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecAdminHdr,"Security Issue Organizations | This table identifies the various organizations (for example, commission agent and deal manager) that have been | FIEJVItem table (Item) for a complete list of codes.","Daily, Monday – Friday",N/A,"pkey_FIEJVSecAdminHdr (Clustered) InstrCode, Item, GemOrgID",29,29
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecAmt,Outstanding Values | This table contains historical and current amount outstanding values. | FIEJVItem table (Item) for a complete list of codes.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSecAmt (Clustered) InstrCode, Item, AmtDate",29,29
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecCalendar,Instrument Cut-Off Date Calendar | This table contains the information related to the calendar applicable for cut-off date for an instrument.,"Daily, Monday – Friday",N/A,pkey_FIEJVSecCalendar (Clustered) InstrCode,29,30
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecGuaUnd,Security Guarantor and Underwriter Organizations | This table identifies the various guarantor and underwriter organizations which have been involved with the issue | FIEJVItem table (Item) for a complete list of codes.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSecGuaUnd (Clustered) InstrCode, GemOrgID, Item, StartDate",30,30
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecIdent,Issue Third Party Identifiers | This table contains a listing of third-party identifiers particular to an issue such as CUSIP and ISIN. | Item int N Item is a code representing the identifier type code. See the FIEJVItem table,"Daily, Monday – Friday",N/A,"pkey_FIEJVSecIdent (Clustered) InstrCode, Item, SeqNum",30,31
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecInfo,Security Static Values | This table contains the static values for a particular security. | a security. See the FIEJVCode table (ProspectusDFlag) for a | the FIEJVCode table (SecInfoDFlag) for a complete list of codes.,"Daily, Monday – Friday",N/A,pkey_FIEJVSecInfo (Clustered) InstrCode,31,33
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecIssInfo,Security Original Issue Information | This table contains information associated with the original issue of the security. | FIEJVCode table (OrigIssDFlag) for a complete list of codes.,"Daily, Monday – Friday",N/A,pkey_FIEJVSecIssInfo (Clustered) InstrCode,33,34
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecListingHdr,Instrument Countries and Exchanges | This table contains details of the countries and the exchanges on which an instrument is listed and traded.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSecListingHdr (Clustered) InstrCode, Item, SeqNum",34,35
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSecNotes,Conditional Terms | This table contains information on any conditional terms extracted from the prospectus.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSecNotes (Clustered) InstrCode, NoteTypeCode, EffDate, EffTime FIEJVSecNotes_1 InstrCode, EffDate",35,35
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSrcDoc,Security Documentation Sources | This table contains all the related sources of documentation used to model the security.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSrcDoc (Clustered) InstrCode, EffDate",35,36
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVUnderwriters,"Underwriters | This table contains a listing of all underwriters. Historical issues may not be complete, but for new issues","Daily, Monday – Friday",N/A,"pkey_FIEJVUnderwriters (Clustered) InstrCode, UndwrtOrgCode, RankingCode, EffDate",36,37
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCall,Call Term Redemption Schedule | This table contains the redemption schedule for the corresponding call terms.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCall (Clustered) InstrCode, CallSettTypeCode, StartDate",37,37
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCallHdr,Redemption Schedule Provisions | This table contains all the redemption provisions associated with the redemption schedule.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCallHdr (Clustered) InstrCode, CallSettTypeCode",37,39
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCv,Convertible Bond Terms | This table contains the terms of the convertible bond at issue. The data in this view typically does not change over | created if necessary. This table contains data only for CvTypeCode = ‘EI’.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCv (Clustered) InstrCode, LegNum, StartDate",39,40
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvHrdl,Redemption/Conversion Conditions | This table contains the conditions under which the issuer can force redemption and/or the holder can convert the | FIEJVDesc table (Day Type Code) for a complete list of codes.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCvHrdl (Clustered) InstrCode, LegNum, StartDate LSEG Quantitative Analytics Database Schema for Fixed Income EJV 41 CORPORATE",40,42
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvRfx,Convertible Bond Refix Data | This table contains data values related to a possible refix of the conversion price and ratio of a convertible bond.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCvRfx (Clustered) InstrCode, LegNum, EffDate",42,43
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvTerms,"Convertible Bond Variables | This table contains data for variables such as prices, dates, rates, and price ratio that typically can change due to","Daily, Monday – Friday",N/A,"pkey_FIEJVCvTerms (Clustered) InstrCode, LegNum, EffDate",43,43
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvTermsExt,"Additional Convertible Bond Variables | This table contains data for variables such as prices, dates, rates, and price ratio that typically can change due to | convertible terms. (This table is separate from FIEJVCvTerms because the fields below have a high percentage","Daily, Monday – Friday",N/A,"pkey_FIEJVCvTermsExt (Clustered) InstrCode, LegNum, EffDate",43,44
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvUndly,Underlying Asset Implementation Details | This table contains information about how a particular underlying asset is implemented for a convertible security.,"Daily, Monday – Friday",N/A,"pkey_FIEJVCvUndly (Clustered) InstrCode, LegNum, UndlyLegNum, EffDate",44,45
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVCvUndlyExt,Additional Underlying Asset Details | This table contains information about how a particular underlying asset is implemented for a convertible security. | table is separate from FIEJVCvUndly because the fields below have a high percentage of Nulls.),"Daily, Monday – Friday",N/A,"pkey_FIEJVCvUndlyExt (Clustered) InstrCode, LegNum, UndlyLegNum, EffDate",45,46
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVEmuHarm,"Bond EMU Harmonization Status | This table contains the EMU harmonization status of a bond (for example, when the EMU member conventions","Daily, Monday – Friday",N/A,pkey_FIEJVEmuHarm (Clustered) InstrCode,46,47
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVEmuRedenom,"EMU Bond Redenomination Information | This table contains information regarding the redenomination of EMU bonds, such as when and by what means","Daily, Monday – Friday",N/A,pkey_FIEJVEmuRedenom (Clustered) InstrCode,47,48
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtc,Exotic Bond Terms | This table contains the terms of the exotic bond at issue. The data in this view typically does not change over the,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtc (Clustered) InstrCode, LegNum, StartDate",48,50
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcHrdl,Exotic Redemption/Conversion Conditions | This table contains the conditions under which the issuer can force redemption and/or the holder can convert the,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtcHrdl (Clustered) InstrCode, LegNum, StartDate",50,51
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcRfx,Exotic Bond Refix Data | This table contains data values related to a possible refix of the conversion price and ratio of an exotic bond.,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtcRfx (Clustered) InstrCode, LegNum, EffDate",51,52
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcTerms,"Exotic Bond Variables | This table contains data for variables such as prices, dates, rates, and price ratio that typically can change due to","Daily, Monday – Friday",N/A,"pkey_FIEJVExtcTerms (Clustered) InstrCode, LegNum, EffDate",52,53
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcTermsExt,"Additional Exotic Bond Variables | This table contains data for variables such as prices, dates, rates, and price ratio that typically can change due to | terms. (This table is separate from FIEJVExtcTerms because the fields below have a high percentage of Nulls.)","Daily, Monday – Friday",N/A,"pkey_FIEJVExtcTermsExt (Clustered) InstrCode, LegNum, EffDate",53,53
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcUndly,Exotic Security Underlying Asset Details | This table contains information about how a particular underlying asset is implemented for an exotic security. A,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtcUndly (Clustered) InstrCode, LegNum, UndlyLegNum, EffDate",53,54
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtcUndlyExt,Additional Exotic Security Underlying Asset Details | This table contains information about how a particular underlying asset is implemented for an exotic security. A | table is separate from FIEJVExtcUndly because the fields below have a high percentage of Nulls).,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtcUndlyExt (Clustered) InstrCode, LegNum, UndlyLegNum, EffDate",54,55
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtPrc,,,,,55,55
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtHdr,Bond Maturity Extension Terms | This table contains the terms and conditions by which the maturity of a bond may be extended by the issuer.,"Daily, Monday – Friday",N/A,pkey_FIEJVExtHdr (Clustered) InstrCode LSEG Quantitative Analytics Database Schema for Fixed Income EJV 56 CORPORATE,55,56
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVExtPrc,Bond Extension Schedule | This table contains the extend schedule corresponding to the extend terms.,"Daily, Monday – Friday",N/A,"pkey_FIEJVExtPrc (Clustered) InstrCode, EffDate",56,57
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIssRtng,Ratings | This table contains current and historical ratings from various rating agencies.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIssRtng (Clustered) InstrCode, RtngAgcyCode, StartDate, StartTime",57,58
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIssRtngOutlook,Rating Outlook Information | This table contains current and historical rating outlook information from various rating agencies.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIssRtngOutlook (Clustered) InstrCode, RtngAgcyCode, StartDate",58,58
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIssRtngWatch,Rating Watch Information | This table contains current and historical rating watch information.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIssRtngWatch (Clustered) InstrCode, RtngAgcyCode, StartDate",58,59
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIsrRtng,Bond Issuer/Party Ratings | This table contains current and historical issuer/party ratings for a bond from various rating agencies.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIsrRtng (Clustered) OrgCode, RtngAgcyCode, IsrRtngTypeCode, StartDate,",59,59
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,StartTime,,,,,59,60
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIsrRtngOutlook,Issuer/Party Rating Outlook Information | This table contains current and historical issuer/party rating outlook information from various rating agencies.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIsrRtngOutlook (Clustered) OrgCode, RtngAgcyCode, StartDate",60,60
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVIsrRtngWatch,Issuer/Party Rating Watch Information | This table contains current and historical issuer/party rating watch information.,"Daily, Monday – Friday",N/A,"pkey_FIEJVIsrRtngWatch (Clustered) OrgCode, RtngAgcyCode, StartDate",60,61
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVMTN,Medium-Term Note Issue Information | This table contains additional information from the pricing supplement particular to medium-term note issues.,"Daily, Monday – Friday",N/A,"pkey_FIEJVMTN (Clustered) InstrCode, SeqNum",61,61
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVMTNHdr,Medium-Term Note Shelf Information | This table contains information pertaining to the Shelf information for medium-term note issues.,"Daily, Monday – Friday",N/A,pkey_FIEJVMTNHdr (Clustered) InstrCode LSEG Quantitative Analytics Database Schema for Fixed Income EJV 62 CORPORATE,61,63
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPut,Put Schedule | This table contains the put schedule for the corresponding put terms.,"Daily, Monday – Friday",N/A,"pkey_FIEJVPut (Clustered) InstrCode, PutSettTypeCode, StartDate",63,63
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPutHdr,Put Exercise Terms | This table contains the terms and conditions at which a put provision may be exercised at the option of the holder.,"Daily, Monday – Friday",N/A,"pkey_FIEJVPutHdr (Clustered) InstrCode, PutSettTypeCode",63,65
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVRng,"Floating Rate Bond Criteria | This table contains detailed criteria for floating rate bonds, where the coupon is determined based on the rate | falling within a certain range. This table is only used for interest legs with coupon class range.","Daily, Monday – Friday",N/A,"pkey_FIEJVRng (Clustered) InstrCode, CpnLegNum, RngLegNum, EffDate",65,66
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVRngRate,Ranged Bond Rate Formula Values | This table contains in- and out-range formula values for use in calculating ranged bond rates.,"Daily, Monday – Friday",N/A,"pkey_FIEJVRngRate (Clustered) InstrCode, CpnLegNum, RngLegNum, RngTypeCode, EffDate,",66,66
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,RstDate,,,,,66,67
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSink,Fund Schedule | This table contains the fund schedule for the corresponding fund terms. | amount in the fund schedule table is stated.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSink (Clustered) InstrCode, SinkTypeCode, EffDate",67,67
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVSinkHdr,Redemption Funds Terms and Conditions | This table contains all the pertinent terms and conditions for all funds that lead to redemption. More than one fund | table (Item) for a complete list of codes.,"Daily, Monday – Friday",N/A,"pkey_FIEJVSinkHdr (Clustered) InstrCode, SinkTypeCode, Item",67,68
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcDesc,,,,,68,68
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcBnkrptcy,Bankruptcy Information | This table contains bankruptcy information for various organizations.,Daily,N/A,"pkey_FIEJVPRCBnkrptcy (Clustered) OrgCode, FileDate",68,68
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcCode,Numeric Codes | This table contains descriptions of FIEJV Pricing numeric codes.,Daily,N/A,"pkey_FIEJVPRCCode (Clustered) Type_, Code LSEG Quantitative Analytics Database Schema for Fixed Income EJV 69 CORPORATE",68,69
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcDesc,Character Code Descriptions | This table contains descriptions of FIEJV Pricing character codes.,Daily,N/A,"pkey_FIEJVPRCDesc (Clustered) Type_, Code",69,69
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVPrcDly,Composite Pricing Information | This table contains composite pricing information for a particular security. | Price Source. See the FIEJVPRCCode table (License Flag) for complete list,Daily,N/A,"pkey_FIEJVPRCDly (Clustered) InstrCode, TradeDate",69,70
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVEvalPrc,Evaluated Pricing Information | This table contains evaluated pricing information for a particular security.,Daily,N/A,"pkey_ FIEJVEvalPrc (Clustered) InstrCode, TradeDate",70,71
qa_database_schema_fixed_income_ejv_v1_0_8_2023_03_30,QA Database Schema - Fixed Income EJV v1.0.8 (2023-03-30).pdf,FIEJVEvalPrcDet,Evaluated Pricing Details | This table contains evaluated pricing details for a particular security.,Daily Adjusted: N/A,,"pkey_ FIEJVEvalPrcDet (Clustered) InstrCode, StartDt",71,72
qa_database_schema_ftse_green_revenues_v1_1_2025_07_08,QA Database Schema - FTSE Green Revenues v1.1 (2025-07-08).pdf,GRFinPerDet,Financial Period Details | This table contains financial period details.,Monthly,N/A,"pkey_GRFinPerDet (Clustered) OrgPermID, PerID",6,6
qa_database_schema_ftse_green_revenues_v1_1_2025_07_08,QA Database Schema - FTSE Green Revenues v1.1 (2025-07-08).pdf,GRSummDet,Company Summary Data | This table contains company's summary data.,Monthly,N/A,"pkey_GRSummDet (Clustered) OrgPermID, PerID",6,7
qa_database_schema_ftse_green_revenues_v1_1_2025_07_08,QA Database Schema - FTSE Green Revenues v1.1 (2025-07-08).pdf,GRSecRev,Sector Level Information and Revenue Percentage | This table contains sector-level information and the associated revenue percentage. | This maps to the Item number from the GRItem table corresponding to the,Monthly,N/A,"pkey_GRSecRev (Clustered) OrgPermID, PerID, SecCode",7,8
qa_database_schema_ftse_green_revenues_v1_1_2025_07_08,QA Database Schema - FTSE Green Revenues v1.1 (2025-07-08).pdf,GRCode,Integer Code Descriptions | This table contains descriptions for the integer codes.,Monthly,N/A,"pkey_GRCode (Clustered) Type_, Code",8,8
qa_database_schema_ftse_green_revenues_v1_1_2025_07_08,QA Database Schema - FTSE Green Revenues v1.1 (2025-07-08).pdf,GRItem,Green Revenue Metadata | This table contains the metadata of all Green Revenue metrics and Green Revenue Sector hierarchical level.,Monthly,N/A,pkey_GRItem (Clustered),8,9
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSBasketInfo,Non-Standard Deliverable Items | This table contains non-standard deliverable items for option series with multiple deliverables. If the deliverables,Daily,No,"pkey_OVSBasketInfo (Clustered) BasketCode, DelivTypeCode, DelivCode, OpraRootCode",6,6
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSCode,Numeric Codes | This table contains descriptions of numeric codes.,Daily,No,"pkey_OVSCode (Clustered) Type_, Code",6,7
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSCusipChg,CUSIP Changes | This table contains the changes in the CUSIP value for securities in the OVSSecInfo table. This table is only,Daily,No,"pkey_OVSCusipChg (Clustered) Code, StartDate",7,7
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSDesc,Character Code Descriptions | This table contains descriptions of character codes.,Daily,No,"pkey_OVSDesc (Clustered) Type_, Code",7,7
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpBorrowRate,Daily Implied Borrow Rates | This table contains daily implied borrow rates for each underlying equity.,Daily,No,"pkey_OVSImpBorrowRate (Clustered) Code, TermDate, Date_",7,8
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpDivMap,Implied Dividend Mapping Information | This table contains daily mapping information of implied dividends for each underlying equity.,Daily,No,"pkey_OVSImpDivMap (Clustered) Code, ExDivDate, Date_",8,8
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpVol,Daily Implied Volatilities | This table contains daily implied volatilities for each option contract.,Daily,No,"pkey_OVSImpVol (Clustered) OptCode, Date_",8,8
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpVolCMDR,CMDR Implied Volatility | This table contains Constant Maturity Delta-Relative (CMDR) interpolated surface for each underlying equity.,Daily,No,"pkey_OVSImpVolCMDR (Clustered) Code, MnthToExp, Delta, Date_",8,9
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpVolCMPR,CMPR Implied Volatility | This table contains Constant Maturity Price-Relative (CMPR) interpolated surface for each underlying equity.,Daily,No,"pkey_OVSImpVolCMPR (Clustered) Code, MnthToExp, Strike, Date_",9,9
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpVolEXDR,EXDR Implied Volatility | This table contains Expiration Date Delta-Relative (EXDR) interpolated surface for each underlying equity.,Daily,No,"pkey_OVSImpVolEXDR (Clustered) Code, Delta, ExpiryDate, Date_",9,10
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSImpVolEXPR,EXPR Implied Volatility | This table contains daily Expiration Date Price-Relative (EXPR) interpolated surface for each underlying equity.,Daily,No,"pkey_OVSImpVolEXPR (Clustered) Code, Strike, ExpiryDate, Date_",10,10
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptChg,Option Contract Information | This table contains identification information and option terms for each option contract. This table also tracks,Daily,No,"pkey_OVSOptChg (Clustered) OptCode, StartDate",10,11
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptInfo,"Option Contract Identification and Option Terms | This table contains the latest identification information and option terms for each option contract. This table stores | records from the OVSOptChg table where the EndDate is null for active contracts. For expired contracts without | any record in the OVSOptChg table where the EndDate is null, the record with the latest EndDate is stored.",Daily,No,pkey_OVSOptInfo (Clustered) OptCode,11,12
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSOptPrc,"Option Contract Pricing Data | This table contains daily, end-of-day composite price data for each option contract.",Daily,No,"pkey_OVSOptPrc (Clustered) OptCode, Date_",12,13
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSRate,Interest Rate Term Structures | This table contains daily LIBOR-based (London Interbank Offered Rate) interest rate term structures for,Daily,No,"pkey_OVSRate (Clustered) RateCode, Date_",13,13
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecAdj,Adjustment Factor Information | This table contains adjustment factors that can be applied to OVSSecPrc data to restate values relative to a,Daily,No,"pkey_OVSSecAdj (Clustered) Code, AdjTypeCode, StartDate",13,14
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecChg,Security Attributes and Changes | This table is the master history table for all securities included in the OVS database. This table stores the latest,Daily,No,"pkey_OVSSecChg (Clustered) Code, StartDate",14,14
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecCorpAct,"Pricing-related Corporate Actions | This table contains information for pricing-related corporate actions, including cash and stock dividends, and",Daily,No,"pkey_OVSSecCorpAct (Clustered) Code, AnnSeq, StartDate",14,15
qa_database_schema_hanweck_options_data_v1_0_4_2022_04_13,QA Database Schema - Hanweck Options Data v1.0.4 (2022-04-13).pdf,OVSSecHVol,Close-to-close Realized Volatility | This table contains close-to-close realized volatility. The VolType field shows how the historical volatility is,Daily,No,"pkey_OVSSecHVol (Clustered) Code, VolTypeCode, Date_",15,15
